session,speaker,domain,is_true,trial,choice,rt,reward,expertise,q_overall,q_dom
0,Speaker1,B,1,0,1,1.2983407530933873,1,0.75,0.55,0.55
0,Speaker1,B,0,1,0,2.2667838686849358,0,0.75,0.49500000000000005,0.49500000000000005
0,Speaker1,A,0,2,1,2.809562520904476,0,0.9,0.44550000000000006,0.45
0,Speaker1,A,0,3,1,2.6166360916462326,0,0.9,0.4009500000000001,0.405
0,Speaker1,A,1,4,1,1.9899765956586448,1,0.9,0.4608550000000001,0.4645
0,Speaker1,B,1,5,1,3.780583714412867,1,0.75,0.5147695000000001,0.5455000000000001
0,Speaker1,A,0,6,1,2.8228370843745014,0,0.9,0.4632925500000001,0.41805000000000003
0,Speaker1,B,0,7,1,7.897790754288573,0,0.75,0.41696329500000007,0.4909500000000001
0,Speaker1,B,1,8,0,7.179501929432988,1,0.75,0.4752669655,0.5418550000000001
0,Speaker1,B,1,9,0,4.2609741302857,1,0.75,0.52774026895,0.5876695000000001
0,Speaker1,A,1,10,1,0.9306038608826627,1,0.9,0.574966242055,0.47624500000000003
0,Speaker1,A,0,11,1,8.93663730790634,0,0.9,0.5174696178495001,0.4286205
0,Speaker1,A,1,12,1,2.4951557504068185,1,0.9,0.5657226560645501,0.48575845000000006
0,Speaker1,B,1,13,1,3.818502154003302,1,0.75,0.609150390458095,0.6289025500000001
0,Speaker1,B,0,14,1,1.5687068375341613,0,0.75,0.5482353514122855,0.566012295
0,Speaker1,B,0,15,1,2.2260937767573483,0,0.75,0.49341181627105696,0.5094110655
0,Speaker1,B,0,16,1,2.605474840849348,0,0.75,0.44407063464395125,0.45846995895000003
0,Speaker1,B,1,17,0,1.9652124014134138,1,0.75,0.4996635711795562,0.512622963055
0,Speaker1,B,0,18,1,10.213904636004978,0,0.75,0.44969721406160057,0.4613606667495
0,Speaker1,A,1,19,0,1.6217053372604227,1,0.9,0.5047274926554405,0.537182605
0,Speaker1,A,1,20,1,2.5773025311052042,1,0.9,0.5542547433898964,0.5834643445000001
0,Speaker1,B,1,21,1,2.46084845838242,1,0.75,0.5988292690509068,0.51522460007455
0,Speaker1,B,0,22,1,3.001895470032856,0,0.75,0.5389463421458162,0.463702140067095
0,Speaker1,A,1,23,1,1.607481398515971,1,0.9,0.5850517079312345,0.6251179100500001
0,Speaker1,A,0,24,1,1.9025506204891596,0,0.9,0.5265465371381111,0.562606119045
0,Speaker1,A,1,25,1,0.7750535076865142,1,0.9,0.5738918834243,0.6063455071405001
0,Speaker1,B,0,26,1,1.075690778026605,0,0.75,0.51650269508187,0.4173319260603855
0,Speaker1,B,1,27,1,2.2787085911800546,1,0.75,0.564852425573683,0.475598733454347
0,Speaker1,B,1,28,1,0.9707185177497595,1,0.75,0.6083671830163146,0.5280388601089123
0,Speaker1,A,0,29,1,2.2264256143643846,0,0.9,0.5475304647146833,0.5457109564264501
0,Speaker1,A,1,30,1,4.550950225314443,1,0.9,0.592777418243215,0.5911398607838051
0,Speaker1,B,1,31,0,1.3425121709874652,1,0.75,0.6334996764188935,0.5752349740980212
0,Speaker1,B,0,32,1,4.125463905406424,0,0.75,0.5701497087770041,0.517711476688219
0,Speaker1,B,0,33,1,2.5110285939395327,0,0.75,0.5131347378993038,0.46594032901939714
0,Speaker1,B,1,34,1,1.7557513263610836,1,0.75,0.5618212641093734,0.5193462961174574
0,Speaker1,A,0,35,1,2.5105874736008613,0,0.9,0.505639137698436,0.5320258747054246
0,Speaker1,B,0,36,1,2.0355762763250684,0,0.75,0.45507522392859245,0.4674116665057117
0,Speaker1,A,1,37,1,2.2406656599932804,1,0.9,0.5095677015357333,0.5788232872348822
0,Speaker1,A,1,38,1,1.5100845749697405,1,0.9,0.55861093138216,0.620940958511394
0,Speaker1,A,1,39,1,5.371014182382281,1,0.9,0.602749838243944,0.6588468626602546
0,Speaker1,B,0,40,1,2.804791643413391,0,0.75,0.5424748544195497,0.42067049985514054
0,Speaker1,A,1,41,1,1.2575578528388012,1,0.9,0.5882273689775948,0.6929621763942292
0,Speaker1,A,0,42,1,3.1930544048856113,0,0.9,0.5294046320798353,0.6236659587548062
0,Speaker1,B,0,43,0,3.1657827209831026,0,0.75,0.47646416887185183,0.3786034498696265
0,Speaker1,B,0,44,1,1.4825011921965796,0,0.75,0.42881775198466665,0.34074310488266385
0,Speaker1,A,0,45,1,2.134572500538039,0,0.9,0.3859359767862,0.5612993628793256
0,Speaker1,B,0,46,1,7.7318216528365395,0,0.75,0.34734237910758003,0.3066687943943975
0,Speaker1,A,1,47,1,1.3252062519266665,1,0.9,0.4126081411968221,0.6051694265913931
0,Speaker1,B,1,48,1,3.993955033332578,1,0.75,0.4713473270771399,0.3760019149549577
0,Speaker1,A,1,49,0,0.901763169608472,1,0.9,0.5242125943694259,0.6446524839322537
0,Speaker1,A,0,50,1,3.8983142470489884,0,0.9,0.4717913349324833,0.5801872355390284
0,Speaker1,B,0,51,0,18.62562397827173,0,0.75,0.424612201439235,0.33840172345946196
0,Speaker1,A,0,52,1,2.1248346395402327,0,0.9,0.3821509812953115,0.5221685119851256
