session,speaker,domain,is_true,trial,choice,rt,reward,expertise,q_overall,q_dom
0,Speaker1,B,1,91,1,1.819339675151476,1,0.75,0.8363457674446999,0.7300729497562479
0,Speaker1,B,1,92,1,5.081777379059932,1,0.75,0.8527111907002299,0.7570656547806232
0,Speaker1,B,0,93,1,3.546656428602805,0,0.75,0.767440071630207,0.6813590893025608
0,Speaker1,A,1,94,1,4.688500953617286,1,0.9,0.7906960644671863,0.9946403743917842
0,Speaker1,A,1,95,1,1.7587497697869572,1,0.9,0.8116264580204677,0.9951763369526058
0,Speaker1,A,1,96,1,2.255701917355759,1,0.9,0.8304638122184209,0.9956587032573452
0,Speaker1,B,1,97,1,2.2817453595409747,1,0.75,0.8474174309965788,0.7132231803723047
0,Speaker1,B,1,98,1,0.9551833734515259,1,0.75,0.862675687896921,0.7419008623350742
0,Speaker1,A,1,99,1,2.453173205715158,1,0.9,0.8764081191072288,0.9960928329316107
0,Speaker2,B,1,100,1,2.0592592155987854,1,0.9,0.55,0.55
0,Speaker2,B,1,101,1,4.123754443757693,1,0.9,0.5950000000000001,0.5950000000000001
0,Speaker2,A,0,102,1,2.2765967301490777,0,0.75,0.5355000000000001,0.45
0,Speaker2,B,1,103,1,15.363403797850701,1,0.9,0.5819500000000001,0.6355000000000001
0,Speaker2,B,1,104,0,4.158988119108411,1,0.9,0.6237550000000001,0.67195
0,Speaker2,A,1,105,1,1.8030375101797973,1,0.75,0.6613795,0.505
0,Speaker2,B,1,106,1,1.1168464353745964,1,0.9,0.69524155,0.704755
0,Speaker2,A,1,107,1,10.988266993643249,1,0.75,0.725717395,0.5545
0,Speaker2,B,1,108,1,2.684507300166838,1,0.9,0.7531456555,0.7342795
0,Speaker2,B,1,109,1,2.125067793320757,1,0.9,0.77783108995,0.7608515499999999
0,Speaker2,A,0,110,1,6.700480421492319,0,0.75,0.7000479809550001,0.49905
0,Speaker2,B,1,111,1,1.36401277479864,1,0.9,0.7300431828595001,0.7847663949999999
0,Speaker2,A,0,112,1,9.403248067268413,0,0.75,0.6570388645735501,0.449145
0,Speaker2,A,1,113,1,3.3641450766629313,1,0.75,0.691334978116195,0.5042305
0,Speaker2,B,1,114,1,3.3314331084985893,1,0.9,0.7222014803045755,0.8062897554999999
0,Speaker2,A,1,115,1,2.3597042102251193,1,0.75,0.749981332274118,0.5538074500000001
0,Speaker2,A,0,116,1,1.0486724363262272,0,0.75,0.6749831990467062,0.4984267050000001
0,Speaker2,B,1,117,1,1.2483945530287412,1,0.9,0.7074848791420356,0.82566077995
0,Speaker2,B,1,118,1,4.843018514582516,1,0.9,0.7367363912278321,0.843094701955
0,Speaker2,B,1,119,1,3.720839321237999,1,0.9,0.7630627521050488,0.8587852317595001
0,Speaker2,A,1,120,1,1.7278097899267708,1,0.75,0.786756476894544,0.5485840345
0,Speaker2,A,0,121,1,2.3600976702695537,0,0.75,0.7080808292050896,0.49372563105000006
0,Speaker2,A,0,122,1,2.4685942974525545,0,0.75,0.6372727462845806,0.44435306794500007
0,Speaker2,B,1,123,1,1.710171668801629,1,0.9,0.6735454716561226,0.87290670858355
0,Speaker2,A,0,124,1,2.047842031471761,0,0.75,0.6061909244905103,0.3999177611505001
0,Speaker2,B,1,125,1,2.0312619823463747,1,0.9,0.6455718320414592,0.885616037725195
0,Speaker2,B,1,126,1,1.178714174301626,1,0.9,0.6810146488373132,0.8970544339526755
0,Speaker2,B,1,127,1,1.014843129216013,1,0.9,0.7129131839535819,0.9073489905574079
0,Speaker2,A,0,128,1,3.477954509982921,0,0.75,0.6416218655582238,0.3599259850354501
0,Speaker2,A,0,129,0,5.7362344547753175,0,0.75,0.5774596790024014,0.32393338653190507
0,Speaker2,B,1,130,0,1.4941599951818034,1,0.9,0.6197137111021612,0.9166140915016672
0,Speaker2,B,1,131,1,5.970244464682498,1,0.9,0.6577423399919451,0.9249526823515004
0,Speaker2,B,1,132,1,1.4601421862981683,1,0.9,0.6919681059927506,0.9324574141163504
0,Speaker2,A,0,133,0,0.9460770031153842,0,0.75,0.6227712953934755,0.29154004787871457
0,Speaker2,A,1,134,0,2.212234902094803,1,0.75,0.660494165854128,0.3623860430908431
0,Speaker2,B,1,135,1,2.3615196368579254,1,0.9,0.6944447492687152,0.9392116727047154
0,Speaker2,A,1,136,1,1.7859968031237652,1,0.75,0.7250002743418437,0.42614743878175876
0,Speaker2,A,1,137,1,1.0232141630176494,1,0.75,0.7525002469076593,0.48353269490358286
0,Speaker2,A,1,138,1,1.878416888010116,1,0.75,0.7772502222168933,0.5351794254132246
0,Speaker2,A,1,139,1,3.4307417039654617,1,0.75,0.799525199995204,0.5816614828719021
0,Speaker2,A,1,140,1,5.438459509301732,1,0.75,0.8195726799956836,0.6234953345847118
0,Speaker2,A,1,141,1,2.3096161825857022,1,0.75,0.8376154119961152,0.6611458011262407
0,Speaker2,B,1,142,1,2.667109741253862,1,0.9,0.8538538707965037,0.9452905054342439
0,Speaker2,B,1,143,1,1.8182466388909682,1,0.9,0.8684684837168533,0.9507614548908194
0,Speaker2,A,1,144,1,1.915375758196128,1,0.75,0.8816216353451679,0.6950312210136166
0,Speaker2,A,0,145,1,1.0843983702636808,0,0.75,0.7934594718106511,0.6255280989122549
0,Speaker2,A,1,146,0,1.8025916908636148,1,0.75,0.814113524629586,0.6629752890210294
0,Speaker2,B,1,147,1,1.4908559447384793,1,0.9,0.8327021721666273,0.9556853094017375
0,Speaker2,B,1,148,0,0.9132562109377496,1,0.9,0.8494319549499646,0.9601167784615637
0,Speaker2,B,1,149,1,1.0294814120666547,1,0.9,0.8644887594549682,0.9641051006154073
0,Speaker2,A,1,150,1,2.2932374724088973,1,0.75,0.8780398835094714,0.6966777601189265
0,Speaker2,B,1,151,1,0.6215924043343501,1,0.9,0.8902358951585242,0.9676945905538666
0,Speaker2,A,1,152,1,4.0604788388500275,1,0.75,0.9012123056426717,0.7270099841070338
0,Speaker2,B,1,153,1,4.514282455697737,1,0.9,0.9110910750784046,0.9709251314984799
0,Speaker2,A,1,154,1,1.4804008323819278,1,0.75,0.9199819675705642,0.7543089856963304
0,Speaker2,B,1,155,1,1.531972410430425,1,0.9,0.9279837708135077,0.9738326183486319
0,Speaker2,A,1,156,1,1.2721743031372466,1,0.75,0.9351853937321569,0.7788780871266974
0,Speaker2,A,0,157,1,4.576244500376696,0,0.75,0.8416668543589413,0.7009902784140276
0,Speaker2,A,1,158,1,1.5033475769463258,1,0.75,0.8575001689230471,0.7308912505726248
0,Speaker2,B,1,159,1,3.0152894672389174,1,0.9,0.8717501520307425,0.9764493565137687
0,Speaker2,B,1,160,1,1.7487589044337846,1,0.9,0.8845751368276682,0.9788044208623918
