session,speaker,domain,is_true,trial,choice,rt,reward,expertise,q_overall,q_dom
0,Speaker2,A,1,120,0,1.0619950899487627,1,0.75,0.8476133237345773,0.8000479809550001
0,Speaker2,B,1,121,1,1.3278030269233687,1,0.9,0.8628519913611196,0.762094701955
0,Speaker2,B,0,122,1,0.765670214223899,0,0.9,0.7765667922250076,0.6858852317595
0,Speaker2,A,1,123,0,1.3285787201706611,1,0.75,0.7989101130025068,0.8200431828595001
0,Speaker2,B,1,124,1,1.612491538922716,1,0.9,0.8190191017022561,0.71729670858355
0,Speaker2,B,1,125,0,0.9668622843984309,1,0.9,0.8371171915320305,0.745567037725195
0,Speaker2,B,1,126,1,0.926115797645155,1,0.9,0.8534054723788274,0.7710103339526755
0,Speaker2,A,1,127,1,1.2931076829094943,1,0.75,0.8680649251409446,0.83803886457355
0,Speaker2,A,1,128,1,0.9260049975593255,1,0.75,0.8812584326268501,0.854234978116195
0,Speaker2,B,1,129,0,9.66334101641846,1,0.9,0.8931325893641651,0.7939093005574079
0,Speaker2,A,1,130,1,0.8740437736218085,1,0.75,0.9038193304277485,0.8688114803045754
0,Speaker2,A,1,131,1,0.5719470984063441,1,0.75,0.9134373973849736,0.8819303322741179
0,Speaker2,A,1,132,1,1.558608119342069,1,0.75,0.9220936576464763,0.8937372990467061
0,Speaker2,A,0,133,1,2.3327023952038193,0,0.75,0.8298842918818287,0.8043635691420354
0,Speaker2,B,1,134,0,0.9664393336318717,1,0.9,0.8468958626936458,0.8145183705016671
0,Speaker2,B,1,135,1,1.8283782938374813,1,0.9,0.8622062764242813,0.8330665334515004
0,Speaker2,A,1,136,1,1.9659539827276211,1,0.75,0.8759856487818531,0.8239272122278319
0,Speaker2,B,1,137,1,1.0063178860786395,1,0.9,0.8883870839036678,0.8497598801063504
0,Speaker2,B,1,138,1,0.6786426726477852,1,0.9,0.899548375513301,0.8647838920957154
0,Speaker2,B,1,139,1,1.0788563570811174,1,0.9,0.909593537961971,0.8783055028861438
0,Speaker2,A,1,140,1,0.572508663850705,1,0.75,0.9186341841657738,0.8415344910050487
0,Speaker2,B,1,141,1,1.1177957070805005,1,0.9,0.9267707657491964,0.8904749525975294
0,Speaker2,B,1,142,0,0.9995458568158107,1,0.9,0.9340936891742767,0.9014274573377764
0,Speaker2,B,1,143,1,1.2854057090262725,1,0.9,0.940684320256849,0.9112847116039987
0,Speaker2,B,1,144,1,0.6435365965845724,1,0.9,0.946615888231164,0.9201562404435988
0,Speaker2,A,1,145,1,0.780657227761251,1,0.75,0.9519542994080477,0.8573810419045439
0,Speaker2,B,0,146,1,14.624090188021762,0,0.9,0.8567588694672429,0.828140616399239
0,Speaker2,B,1,147,0,0.4644529862295954,1,0.9,0.8710829825205186,0.8453265547593151
0,Speaker2,A,0,148,0,0.8166596964300936,0,0.75,0.7839746842684668,0.7716429377140895
0,Speaker2,B,1,149,1,1.1998549872027442,1,0.9,0.8055772158416201,0.8607938992833836
0,Speaker2,A,1,150,1,0.9418397446847064,1,0.75,0.8250194942574581,0.7944786439426805
0,Speaker2,A,0,151,1,1.7421025128530014,0,0.75,0.7425175448317123,0.7150307795484125
0,Speaker2,B,1,152,1,2.066403617916776,1,0.9,0.768265790348541,0.8747145093550452
0,Speaker2,B,1,153,1,1.4542361937103063,1,0.9,0.7914392113136869,0.8872430584195408
0,Speaker2,A,1,154,1,0.8470305992247762,1,0.75,0.8122952901823182,0.7435277015935713
0,Speaker2,A,1,155,1,3.08897511544528,1,0.75,0.8310657611640864,0.7691749314342141
0,Speaker2,B,1,156,1,1.0304290667606404,1,0.9,0.8479591850476778,0.8985187525775867
0,Speaker2,A,1,157,1,2.3048456410882676,1,0.75,0.86316326654291,0.7922574382907926
0,Speaker2,A,1,158,1,0.833438661444226,1,0.75,0.876846939888619,0.8130316944617134
0,Speaker2,B,1,159,1,0.5804893226089929,1,0.9,0.889162245899757,0.9086668773198281
0,Speaker2,A,1,160,0,0.5358720623068507,1,0.75,0.9002460213097813,0.8317285250155421
0,Speaker2,A,1,161,1,0.9428297660953533,1,0.75,0.9102214191788032,0.8485556725139879
0,Speaker2,A,1,162,1,0.8213401978961219,1,0.75,0.9191992772609229,0.8637001052625891
0,Speaker2,A,1,163,1,0.7375374836147196,1,0.75,0.9272793495348306,0.8773300947363302
