session,speaker,domain,is_true,trial,choice,rt,reward,expertise,q_overall,q_dom
0,Speaker1,B,1,0,1,3.8703670932472427,1,0.75,0.55,0.55
0,Speaker1,A,0,1,1,5.508814299863189,0,0.9,0.49500000000000005,0.45
0,Speaker1,B,0,2,1,2.5648327290723896,0,0.75,0.44550000000000006,0.49500000000000005
0,Speaker1,B,0,3,1,3.7099967076900984,0,0.75,0.4009500000000001,0.44550000000000006
0,Speaker1,A,1,4,0,4.579648085337414,1,0.9,0.4608550000000001,0.505
0,Speaker1,A,0,5,1,8.279222278801855,0,0.9,0.4147695000000001,0.4545
0,Speaker1,A,0,6,1,11.761761445412436,0,0.9,0.3732925500000001,0.40905
0,Speaker1,B,0,7,1,16.4657862115098,0,0.75,0.3359632950000001,0.4009500000000001
0,Speaker1,A,1,8,1,11.061918065417888,1,0.9,0.40236696550000006,0.46814500000000003
0,Speaker1,A,1,9,0,6.086259564334878,1,0.9,0.4621302689500001,0.5213305
0,Speaker1,B,1,10,1,16.06576488510293,1,0.75,0.5159172420550001,0.4608550000000001
0,Speaker1,A,1,11,1,1.8284133009969123,1,0.9,0.5643255178495001,0.56919745
0,Speaker1,A,1,12,1,5.057418145473029,1,0.9,0.6078929660645501,0.612277705
0,Speaker1,A,1,13,1,11.233144819647679,1,0.9,0.647103669458095,0.6510499345
0,Speaker1,B,1,14,1,8.354964449086674,1,0.75,0.6823933025122856,0.5147695000000001
0,Speaker1,A,1,15,1,5.136210531919112,1,0.9,0.714153972261057,0.68594494105
0,Speaker1,A,1,16,1,3.978043821834634,1,0.9,0.7427385750349513,0.717350446945
0,Speaker1,B,1,17,1,2.9313830284778515,1,0.75,0.7684647175314562,0.5632925500000001
0,Speaker1,A,1,18,1,11.14818805772477,1,0.9,0.7916182457783105,0.7456154022505
0,Speaker1,A,1,19,1,6.459537788808713,1,0.9,0.8124564212004795,0.77105386202545
0,Speaker1,A,1,20,1,5.606562756384962,1,0.9,0.8312107790804315,0.793948475822905
0,Speaker1,B,0,21,1,8.371656666766533,0,0.75,0.7480897011723884,0.5069632950000001
0,Speaker1,B,1,22,1,4.001048194345783,1,0.75,0.7732807310551495,0.5562669655000001
0,Speaker1,B,0,23,1,7.914276744011224,0,0.75,0.6959526579496346,0.5006402689500001
0,Speaker1,B,1,24,1,8.904718459223162,1,0.75,0.7263573921546711,0.5505762420550001
0,Speaker1,B,0,25,1,2.8020970065960205,0,0.75,0.653721652939204,0.49551861784950013
0,Speaker1,B,0,26,1,1.8716312827448398,0,0.75,0.5883494876452836,0.4459667560645501
0,Speaker1,B,1,27,0,9.498149033729245,1,0.75,0.6295145388807553,0.5013700804580951
0,Speaker1,B,0,28,1,7.026622441882043,0,0.75,0.5665630849926797,0.45123307241228555
0,Speaker1,A,1,29,1,3.1809329363627232,1,0.9,0.6099067764934117,0.8145536282406145
0,Speaker1,B,1,30,0,19.3546570149021,1,0.75,0.6489160988440705,0.506109765171057
0,Speaker1,A,0,31,1,10.193075703230335,0,0.9,0.5840244889596635,0.7330982654165531
0,Speaker1,A,1,32,1,6.3538389893697,1,0.9,0.6256220400636971,0.7597884388748978
0,Speaker1,A,0,33,1,7.473460868357608,0,0.9,0.5630598360573275,0.683809594987408
0,Speaker1,B,1,34,1,6.619673986681308,1,0.75,0.6067538524515947,0.5554987886539513
0,Speaker1,A,1,35,1,3.7999372818654944,1,0.9,0.6460784672064352,0.7154286354886672
0,Speaker1,A,0,36,1,2.218243340515407,0,0.9,0.5814706204857918,0.6438857719398005
0,Speaker1,A,1,37,1,4.1663521846128475,1,0.9,0.6233235584372127,0.6794971947458204
0,Speaker1,A,1,38,1,8.97000039447194,1,0.9,0.6609912025934914,0.7115474752712383
0,Speaker1,A,1,39,1,3.587094814223741,1,0.9,0.6948920823341422,0.7403927277441145
0,Speaker1,A,1,40,1,3.355309035170836,1,0.9,0.725402874100728,0.766353454969703
0,Speaker1,B,0,41,1,9.397864256202586,0,0.75,0.6528625866906552,0.49994890978855616
0,Speaker1,B,1,42,1,13.564702121395175,1,0.75,0.6875763280215897,0.5499540188097005
0,Speaker1,B,0,43,1,3.1183801616078513,0,0.75,0.6188186952194308,0.4949586169287305
0,Speaker1,A,0,44,1,12.302526990361741,0,0.9,0.5569368256974877,0.6897181094727327
0,Speaker1,B,0,45,1,5.394461261627221,0,0.75,0.501243143127739,0.44546275523585743
0,Speaker1,B,1,46,1,14.91158145761336,1,0.75,0.5511188288149651,0.5009164797122717
0,Speaker1,A,1,47,1,3.9764122176336953,1,0.9,0.5960069459334686,0.7207462985254595
0,Speaker1,B,0,48,1,17.77479838744787,0,0.75,0.5364062513401218,0.45082483174104454
0,Speaker1,B,0,49,1,8.771634450316608,0,0.75,0.4827656262061096,0.4057423485669401
0,Speaker1,A,1,50,1,3.2504487417207923,1,0.9,0.5344890635854986,0.7486716686729135
0,Speaker1,B,0,51,1,9.48046285342381,0,0.75,0.48104015722694876,0.3651681137102461
0,Speaker1,A,1,52,1,2.4107871726268963,1,0.9,0.532936141504254,0.7738045018056221
0,Speaker1,A,1,54,1,11.068049610821397,1,0.9,0.5796425273538286,0.7964240516250599
0,Speaker1,B,0,55,1,15.852943158819675,0,0.75,0.5216782746184457,0.3286513023392215
0,Speaker1,A,1,57,1,5.800929396167601,1,0.9,0.5695104471566012,0.8167816464625539
0,Speaker1,B,1,58,1,5.0326102601145815,1,0.75,0.612559402440941,0.3957861721052994
0,Speaker1,A,1,59,1,3.36983619967,1,0.9,0.6513034621968469,0.8351034818162986
0,Speaker1,A,1,60,1,6.517259232840103,1,0.9,0.6861731159771621,0.8515931336346687
0,Speaker1,A,0,61,1,5.204637362241658,0,0.9,0.6175558043794459,0.7664338202712019
0,Speaker1,A,1,62,1,6.706000894866875,1,0.9,0.6558002239415013,0.7897904382440817
0,Speaker1,A,1,63,1,8.882409862362225,1,0.9,0.6902202015473512,0.8108113944196735
0,Speaker1,A,0,64,1,3.4513903611523613,0,0.9,0.6211981813926161,0.7297302549777062
0,Speaker1,B,0,65,1,5.5473272331371355,0,0.75,0.5590783632533545,0.3562075548947695
0,Speaker1,A,1,66,1,4.295009127122666,1,0.9,0.603170526928019,0.7567572294799355
0,Speaker1,A,1,67,1,4.124089331324928,1,0.9,0.6428534742352171,0.781081506531942
0,Speaker1,A,1,68,1,17.34755324573808,1,0.9,0.6785681268116954,0.8029733558787477
0,Speaker1,A,1,69,1,9.542213565373974,1,0.9,0.7107113141305259,0.822676020290873
0,Speaker1,A,1,70,1,3.2600416231380356,1,0.9,0.7396401827174733,0.8404084182617857
0,Speaker1,A,0,71,1,7.817479993605911,0,0.9,0.665676164445726,0.7563675764356071
0,Speaker1,B,1,72,1,5.8815169642065745,1,0.75,0.6991085480011534,0.42058679940529253
0,Speaker1,B,1,73,1,4.806870420818458,1,0.75,0.7291976932010381,0.47852811946476326
0,Speaker1,B,1,74,1,3.173281529551112,1,0.75,0.7562779238809343,0.530675307518287
0,Speaker1,A,0,75,0,2.021055969106662,0,0.9,0.6806501314928409,0.6807308187920464
0,Speaker1,A,1,76,1,11.576393638782942,1,0.9,0.7125851183435569,0.7126577369128418
0,Speaker1,B,0,77,1,4.9221153741921695,0,0.75,0.6413266065092011,0.47760777676645827
0,Speaker1,A,1,78,1,5.758763687687406,1,0.9,0.6771939458582811,0.7413919632215576
0,Speaker1,B,0,80,1,9.580129584113067,0,0.75,0.609474551272453,0.42984699908981244
0,Speaker1,B,0,81,1,7.998166447674337,0,0.75,0.5485270961452077,0.3868622991808312
0,Speaker1,A,1,82,1,7.969115862667193,1,0.9,0.5936743865306869,0.7672527668994019
0,Speaker1,B,0,83,1,11.114435970539116,0,0.75,0.5343069478776182,0.3481760692627481
0,Speaker1,B,0,84,1,10.529855381245707,0,0.75,0.48087625308985643,0.3133584623364733
0,Speaker1,B,0,86,1,14.372361811970087,0,0.75,0.4327886277808708,0.282022616102826
0,Speaker1,B,1,87,1,8.316686571708575,1,0.75,0.48950976500278376,0.35382035449254334
0,Speaker1,A,1,88,1,3.5035026143736654,1,0.9,0.5405587885025054,0.7905274902094617
0,Speaker1,B,1,89,1,5.904849366523281,1,0.75,0.5865029096522548,0.418438319043289
0,Speaker1,B,1,90,1,14.493012917372642,1,0.75,0.6278526186870294,0.47659448713896013
0,Speaker1,B,0,91,1,10.984041005735934,0,0.75,0.5650673568183264,0.42893503842506414
0,Speaker1,A,0,92,1,4.138592023526397,0,0.9,0.5085606211364938,0.7114747411885155
0,Speaker1,A,1,93,1,8.458435864114898,1,0.9,0.5577045590228444,0.7403272670696639
0,Speaker1,A,0,94,1,2.15198069587685,0,0.9,0.50193410312056,0.6662945403626975
0,Speaker1,B,0,96,1,16.264787253269777,0,0.75,0.451740692808504,0.38604153458255774
0,Speaker1,B,1,97,1,6.568089116200045,1,0.75,0.5065666235276536,0.447437381124302
0,Speaker1,B,0,98,1,6.705156498537619,0,0.75,0.45590996117488825,0.40269364301187177
0,Speaker1,B,1,99,1,3.8636096469427073,1,0.75,0.5103189650573995,0.4624242787106846
0,Speaker2,B,0,100,0,13.234484067325052,0,0.9,0.45,0.45
0,Speaker2,A,0,102,1,8.473247890356463,0,0.75,0.405,0.45
0,Speaker2,B,1,103,1,4.462799720990968,1,0.9,0.4645,0.505
0,Speaker2,B,0,104,1,6.368749212257637,0,0.9,0.41805000000000003,0.4545
0,Speaker2,A,1,105,1,2.2659739289985663,1,0.75,0.47624500000000003,0.505
0,Speaker2,B,0,106,1,3.9131462212425365,0,0.9,0.4286205,0.40905
0,Speaker2,B,1,107,1,9.111351594544596,1,0.9,0.48575845000000006,0.46814500000000003
0,Speaker2,B,1,108,1,4.9151592993155075,1,0.9,0.537182605,0.5213305
0,Speaker2,B,1,109,1,3.1277353362315456,1,0.9,0.5834643445000001,0.56919745
0,Speaker2,A,1,110,1,11.220605600265698,1,0.75,0.6251179100500001,0.5545
0,Speaker2,A,1,111,1,6.583626869675889,1,0.75,0.662606119045,0.59905
0,Speaker2,A,0,112,1,9.663999244195592,0,0.75,0.5963455071405,0.539145
0,Speaker2,B,1,113,1,3.796177899569854,1,0.9,0.63671095642645,0.612277705
0,Speaker2,B,0,114,1,8.100039870109327,0,0.9,0.5730398607838051,0.5510499345000001
0,Speaker2,B,1,115,1,5.664547874268635,1,0.9,0.6157358747054246,0.5959449410500001
0,Speaker2,A,0,116,1,4.066630898021413,0,0.75,0.5541622872348821,0.4852305
0,Speaker2,B,1,117,1,13.319113274294754,1,0.9,0.598746058511394,0.6363504469450001
0,Speaker2,B,1,118,1,2.2507847387735023,1,0.9,0.6388714526602546,0.6727154022505001
0,Speaker2,A,1,119,1,4.493471256268914,1,0.75,0.6749843073942291,0.53670745
0,Speaker2,A,0,120,1,13.115480529537678,0,0.75,0.6074858766548062,0.483036705
0,Speaker2,A,0,121,1,8.36115808958855,0,0.75,0.5467372889893256,0.4347330345
0,Speaker2,B,0,122,1,3.3221683142581946,0,0.9,0.49206356009039304,0.6054438620254501
0,Speaker2,A,0,123,1,4.463982354160109,0,0.75,0.44285720408135376,0.39125973105
0,Speaker2,A,0,124,1,12.758502904619094,0,0.75,0.3985714836732184,0.352133757945
