session,speaker,domain,is_true,trial,choice,rt,reward,expertise,q_overall,q_dom
0,Speaker1,A,0,0,1,4.3468495129255755,0,0.9,0.45,0.45
0,Speaker1,B,1,1,1,4.47501281995721,1,0.65,0.505,0.55
0,Speaker1,A,0,2,0,1.7339780685323412,0,0.9,0.4545,0.405
0,Speaker1,B,0,3,1,7.89539175679251,0,0.65,0.40905,0.49500000000000005
0,Speaker1,A,1,4,1,5.2196257342012355,1,0.9,0.46814500000000003,0.4645
0,Speaker1,A,0,5,1,3.2923769278724024,0,0.9,0.42133050000000005,0.41805000000000003
0,Speaker1,B,0,6,1,13.41825139063068,0,0.65,0.37919745000000005,0.44550000000000006
0,Speaker1,A,0,7,1,2.6527162687115515,0,0.9,0.34127770500000004,0.37624500000000005
0,Speaker1,B,0,8,1,1.3007180576472352,0,0.65,0.30714993450000005,0.4009500000000001
0,Speaker1,A,0,9,1,5.978094061228024,0,0.9,0.27643494105000005,0.33862050000000005
0,Speaker1,A,0,10,0,3.616356110119206,0,0.9,0.24879144694500005,0.30475845000000007
0,Speaker1,A,0,11,0,0.8307157704032875,0,0.9,0.22391230225050004,0.27428260500000007
0,Speaker1,B,0,12,1,3.837598841079734,0,0.65,0.20152107202545005,0.3608550000000001
0,Speaker1,A,0,13,0,4.705556628381007,0,0.9,0.18136896482290504,0.24685434450000007
0,Speaker1,A,1,14,0,4.694719380414369,1,0.9,0.2632320683406145,0.32216891005000003
0,Speaker1,B,0,15,1,1.546929365825964,0,0.65,0.23690886150655308,0.3247695000000001
0,Speaker1,B,0,16,1,12.268513695303632,0,0.65,0.21321797535589776,0.2922925500000001
0,Speaker1,A,0,17,0,7.71474799883595,0,0.9,0.191896177820308,0.28995201904500006
0,Speaker1,B,0,18,1,3.138167854721529,0,0.65,0.1727065600382772,0.2630632950000001
0,Speaker1,B,0,19,0,1.9675477902610332,0,0.65,0.15543590403444948,0.23675696550000008
0,Speaker1,B,0,20,1,3.662150589383074,0,0.65,0.13989231363100454,0.21308126895000007
0,Speaker1,A,1,21,1,1.8359343289818943,1,0.9,0.2259030822679041,0.3609568171405001
0,Speaker1,A,1,22,1,2.4074658330186023,1,0.9,0.3033127740411137,0.4248611354264501
