session,speaker,domain,is_true,trial,choice,rt,reward,expertise,q_overall,q_dom
0,Speaker1,B,1,80,0,2.072684004577983,1,0.65,0.9098161673768609,0.8024059477402045
0,Speaker1,A,1,81,1,2.8604710634415884,1,0.9,0.9188345506391747,0.9562427109086019
0,Speaker1,B,0,82,1,4.007659064956386,0,0.65,0.8269510955752573,0.722165352966184
0,Speaker1,A,1,83,1,1.5067365161043549,1,0.9,0.8442559860177316,0.9606184398177418
0,Speaker1,A,1,84,1,0.9884028658982095,1,0.9,0.8598303874159584,0.9645565958359675
0,Speaker1,B,0,85,1,2.8672805242669894,0,0.65,0.7738473486743626,0.6499488176695656
0,Speaker1,A,1,86,1,3.188368104964437,1,0.9,0.7964626138069263,0.9681009362523708
0,Speaker1,B,0,87,1,1.0981254007875314,0,0.65,0.7168163524262336,0.584953935902609
0,Speaker1,B,0,88,1,0.8887621407858349,0,0.65,0.6451347171836103,0.5264585423123481
0,Speaker1,B,1,89,1,2.064759972755762,1,0.65,0.6806212454652493,0.5738126880811133
0,Speaker1,B,0,90,1,2.53273990725785,0,0.65,0.6125591209187243,0.516431419273002
0,Speaker1,A,1,91,1,4.317649280075692,1,0.9,0.6513032088268519,0.9712908426271337
0,Speaker1,B,1,92,0,3.3680815396639048,1,0.65,0.6861728879441666,0.5647882773457018
0,Speaker1,B,0,93,1,9.62682275027467,0,0.65,0.61755559914975,0.5083094496111317
0,Speaker1,A,1,94,1,3.5658365957900497,1,0.9,0.655800039234775,0.9741617583644203
0,Speaker1,B,0,95,0,3.8235271126639745,0,0.65,0.5902200353112975,0.4574785046500185
0,Speaker1,A,1,96,1,1.068141235580265,1,0.9,0.6311980317801678,0.9767455825279783
0,Speaker1,A,1,97,1,0.6421752658352917,1,0.9,0.6680782286021509,0.9790710242751804
0,Speaker1,A,1,98,1,1.0237627144552455,1,0.9,0.7012704057419359,0.9811639218476624
0,Speaker1,A,1,99,1,0.8803373529941887,1,0.9,0.7311433651677423,0.9830475296628962
0,Speaker2,A,1,100,1,2.045022226980483,1,0.65,0.55,0.55
0,Speaker2,B,1,101,1,2.022629493755587,1,0.9,0.5950000000000001,0.55
0,Speaker2,A,0,102,1,2.72134527330443,0,0.65,0.5355000000000001,0.49500000000000005
0,Speaker2,B,1,103,1,15.619965837000652,1,0.9,0.5819500000000001,0.5950000000000001
0,Speaker2,B,1,104,1,1.2955078546145564,1,0.9,0.6237550000000001,0.6355000000000001
0,Speaker2,A,0,105,0,3.4833253422579276,0,0.65,0.5613795,0.44550000000000006
0,Speaker2,A,1,106,0,5.5603871808704675,1,0.65,0.60524155,0.5009500000000001
